"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00015774","MMT00015774","Olfr535",258956,"turquoise",-0.0666443271458048,0.444219490698383,0.00910354964181478,0.916855028947521,-0.00657466064102362,0.939900445889843,0.0333867743463239,0.701745074099573,0.0137242686224334,0.87493835500863,0.0726898810255315,0.403904712022546,0.513941607619057,2.13770639687606e-10,-0.421832412352446,3.8490812278131e-07,0.0275633399203512,0.751896576161272,-0.120971726204533,0.1638168480593,-0.409704246523378,8.84282101094521e-07,0.424549557672039,3.18031191061871e-07,-0.412272645976727,7.43480801792004e-07,0.0184605375875074,0.832331594535782,-0.362142971295709,1.71023915378396e-05,-0.0345628417064743,0.691762775397287,-0.359768782762987,1.95944868944701e-05,0.0189799060528355,0.827686602917021,-0.194860405236663,0.0240573055288891,0.318042738222254,0.000180512168194758
"MMT00032529","MMT00032529","2310067L16Rik",69700,"turquoise",0.0661558010952125,0.447573431655481,-0.0106115361273183,0.903144522981762,0.0613847163327364,0.481067198746756,0.100251987568689,0.249101489784837,-0.12756228054587,0.141883367021829,-0.162277457625238,0.0610220908175972,-0.398604778285182,1.84066152112871e-06,0.315766842271249,0.000201943641334896,0.0515362011417069,0.554266670203455,0.0149232304511651,0.864113696377519,0.365603706098621,1.39991117883944e-05,-0.283359427790898,0.000907744413104355,0.167641087406116,0.0528517759818263,0.161341340340895,0.0625489135984677,0.293022066108765,0.00059051011536972,0.148869802500515,0.0860289815807318,0.234656753845083,0.00635046518681869,-0.106796694999503,0.219373787028624,0.186614341467844,0.0308515687011288,-0.335701685786205,7.32962519217156e-05
"MMT00061012","MMT00061012","Ttr",22139,"turquoise",0.0659705175590597,0.448849194858121,0.017852904199069,0.837773331781582,0.0521045862205509,0.549900109550624,0.216854707726406,0.0118432555814983,-0.017271653110132,0.842985991363893,-0.304045563794859,0.000354879920586105,-0.642635484726356,5.74707369585291e-17,0.35558504113552,2.48371996046431e-05,0.0334781225920888,0.700967870977162,-0.045000859240889,0.605642138018056,0.24720817226925,0.00398096231198594,-0.479407127126612,4.61886276733684e-09,-0.00384701199478025,0.964812468083764,0.0349352858931328,0.688612429654088,0.529157319073641,4.93083327078054e-11,0.112733374300815,0.194667089646843,0.451127150302003,4.49104142571656e-08,-0.0535782071119546,0.53865781497458,0.0788653307859002,0.365046419631489,-0.437950002752772,1.21034465585199e-07
"MMT00068187","MMT00068187","Hspd1",15510,"turquoise",-0.0657582980280487,0.450312928334271,-0.141047846495292,0.104037375102205,-0.0228412463049051,0.793349511693081,0.0204709015293153,0.814385428004481,-0.211224433466204,0.0142895857082816,-0.118890091808802,0.171244266500615,-0.550406180547805,5.60435567395878e-12,0.379055012042375,6.28731593904185e-06,-0.0621479972875661,0.475619842725556,0.195654260110899,0.0234767405738252,0.430253949006579,2.11873601835416e-07,-0.386532632066922,3.96674802371003e-06,0.239933502625679,0.00523316477392641,0.202400298686871,0.0190101989188479,0.434456193988886,1.56331609683821e-07,0.0389343397619782,0.655131713027539,0.502944686019754,5.90416642035417e-10,0.0862971535446198,0.321463997210881,0.373171170183987,8.96259375194044e-06,-0.284787367477136,0.00085266865830401
"MMT00076469","MMT00076469","Mtmr4",170749,"turquoise",-0.0654187482026676,0.45266044285517,-0.114457413547601,0.187885689373419,-0.303279657709233,0.000367900142723214,-0.23504188756062,0.00626226302438985,-0.165882325510285,0.0554249649573807,0.432813604041531,1.76143947797889e-07,0.749002688541846,2.32368118114762e-25,-0.41688965590956,5.42359089165938e-07,-0.00600569777218572,0.945092876820488,-0.145848806243106,0.0926641589471606,-0.546983964926315,8.03758343859678e-12,0.511044685695162,2.80352147760466e-10,-0.205764074642206,0.0170718077167109,-0.0412028957389849,0.636434097032488,-0.628835112663955,4.09991667411013e-16,-0.0304853040502929,0.72658781502891,-0.51200937021541,2.56220278046006e-10,-0.0250762724619198,0.773649457572494,-0.233904774179712,0.00652587275593366,0.438551657882159,1.15782850760648e-07
"MMT00014330","MMT00014330","Bnip3",12176,"turquoise",-0.0653288413624431,0.453283165821326,-0.208693631572232,0.0155256982391311,-0.063762045141686,0.464211723259799,0.108452380015879,0.21226987252823,-0.229099696471654,0.00775195964105215,-0.381076718154532,5.55734963345913e-06,-0.650648351406397,1.75275188898167e-17,0.613698506085071,3.17018635193927e-15,0.196947568174517,0.0225566565782446,-0.0192575418155402,0.825205987823232,0.341018860298157,5.52701411915888e-05,-0.678744738330335,2.02540826464275e-19,0.191308473174984,0.0268080091887529,0.0297200500738569,0.733188923247943,0.483352016662405,3.30736478314667e-09,0.108391458792673,0.21252831558495,0.631970671653998,2.64632237193178e-16,-0.154439372722289,0.0747946108567075,0.178893528376572,0.0386253863395353,-0.550105625869696,5.78562356745931e-12
"MMT00054453","MMT00054453","Ccr4",12773,"turquoise",0.0629852177707294,0.469683466319729,-0.0754909513474585,0.385984818279401,-0.00524641955554445,0.952025706949646,-0.0320052081879556,0.713536828765692,0.00463079270004525,0.957649543152796,0.043629759748682,0.616682363688256,0.422925582341917,3.56530641975486e-07,-0.293359938485182,0.000581538538620629,-0.0132372354876329,0.879342198785272,-0.0811813959286991,0.351089174082534,-0.241868124907775,0.00486976994654012,0.303508934010599,0.000363956931326521,-0.279243523298989,0.00108523590398132,-0.00297439753801434,0.972790517715937,-0.30507201762069,0.000338097987824965,-0.0876970344163761,0.313647165466171,-0.2855915022514,0.000823018461338042,0.0273945513051334,0.753366937022249,-0.199949123589294,0.020539921513326,0.254226053674829,0.00303501607451528
"MMT00010441","MMT00010441","1700019B16Rik",74229,"turquoise",0.0629759397973886,0.46974902988662,0.0717097991902946,0.410289226477253,0.0410593302213989,0.637610773307677,-0.0517979290820656,0.552253889592952,0.0884431300275865,0.309531968444264,0.190082218828523,0.0278180158471651,0.509156648935085,3.34085305757101e-10,-0.370136180645702,1.07322256580919e-05,-0.0762260944649921,0.381362478744455,0.0532632566275143,0.541050975689209,-0.323336446660615,0.000138569599342556,0.462602913358808,1.82921932983118e-08,-0.225342148251745,0.00884867759508874,-0.133650959799106,0.12367183999783,-0.40153594523582,1.52057350104887e-06,-0.033513248018078,0.700669101428844,-0.385263783414554,4.29263718102799e-06,0.0842803323662186,0.332944931856301,-0.0788993669029428,0.364838860412339,0.453589374963381,3.71412553977488e-08
"MMT00070121","MMT00070121","C330008I15Rik",232089,"turquoise",-0.0628168504956016,0.470874025234783,0.0351315018133972,0.686954864239709,-0.118134943294853,0.17399940151225,-0.0513187638979739,0.555941533738207,-0.107223345632474,0.217527258343292,0.162501537938504,0.0606611757984147,0.732124244824569,9.18977840059615e-24,-0.31070232307993,0.000258385885737049,0.243054695062188,0.00465821601955658,-0.036311977596734,0.677014226376678,-0.379187226975842,6.23693221348205e-06,0.374275975592486,8.38978670387324e-06,-0.18227965035213,0.0350340269406521,-0.0722865412192979,0.406525025303913,-0.732985292240201,7.66956468756853e-24,-0.0743211790952121,0.39340932286163,-0.54676552129105,8.22358847321642e-12,0.012410450622917,0.886826525885165,-0.0844477867764793,0.331981840285657,0.398644341257517,1.83594373780811e-06
"MMT00076291","MMT00076291","Ctsc",13032,"turquoise",0.0622244732294209,0.475075901454792,-0.111071845251577,0.201368926731698,0.0446027472605126,0.608838757620915,0.0120387895235764,0.890194218000172,0.329842670232439,9.94502925312426e-05,-0.0987975602345215,0.256069185422631,-0.476352962688308,5.96460272087202e-09,0.178400708038113,0.0391730046812687,-0.151282803264178,0.0810065059718468,0.0316912907568145,0.71622571283266,0.261369579559318,0.00228510710333725,-0.345920315588569,4.24132359038513e-05,0.0557078630084666,0.522614542560708,-0.17218820840136,0.0466533435995009,0.497135471798801,9.95361587359203e-10,-0.0491587153307191,0.57271111102748,0.354672626476152,2.61437204619736e-05,-0.0611168107494181,0.482987109301891,0.102242906366878,0.239777764240289,-0.257708935490633,0.00264538211262995
"MMT00035998","MMT00035998",NA,NA,"turquoise",0.0611552064319537,0.482711699328189,0.0532146181608302,0.541421024090808,0.0814687377837783,0.349381196026345,0.0370442679797688,0.670875405041303,0.0990657772803414,0.254774280380253,-0.0755512373261201,0.385604491557698,0.39946941854224,1.740133604082e-06,-0.257027343662682,0.00271787246701635,0.0911419610602797,0.294941969587434,-0.0831955463098285,0.339227065027228,-0.320623687764237,0.000158774710131769,0.245643528856737,0.00422495289477895,-0.394724558982171,2.36369753822334e-06,0.0781109550938374,0.369665458020424,-0.335025683055999,7.59466264837077e-05,7.44091312909593e-06,0.999931918245173,-0.330162228237299,9.78242728975941e-05,0.0230153102326991,0.791810403710304,-0.111033461735126,0.201525689669323,0.249611488027662,0.00363076697022749
"MMT00020551","MMT00020551","Btbd9",224671,"turquoise",-0.060659030946843,0.486277226781122,0.00116565615177687,0.989334967525207,-0.197789563944911,0.0219744423905998,-0.209476129889577,0.0151339305125012,0.0289438529231424,0.739904410301503,0.442592561157636,8.57603993678153e-08,0.784178242377553,3.88702850709514e-29,-0.466080375401311,1.38420386186695e-08,-0.0366578791729197,0.674111844452494,0.171121418138114,0.0480503832196791,-0.382593827761253,5.06305516791223e-06,0.65664685108199,7.03730396371721e-18,-0.184763279629463,0.0325826931851275,0.0238195141830832,0.784709969833322,-0.710942159951923,6.37390213673619e-22,-0.125883513855698,0.147246267680057,-0.573247771083585,4.53222038606376e-13,-0.0633875560566164,0.466845124501563,0.00149724925664296,0.98630135787997,0.691692287438656,2.18591142393324e-20
"MMT00003391","MMT00003391","Hrh4",225192,"turquoise",-0.060362268989555,0.488416473299002,-0.0924231075715902,0.288178132808222,-0.0888137814134881,0.307500759154714,-0.0835680054575581,0.33706168567701,-0.0164886590397863,0.850018606358035,0.165890916327274,0.0554121496107402,0.581173588591734,1.80834967074071e-13,-0.445143382941373,7.08147641224756e-08,0.00597039383641402,0.945415143502094,-0.100806312574957,0.246480706937352,-0.446116447143671,6.57990734260311e-08,0.392346748480269,2.75091362736621e-06,-0.35902762282109,2.04399759796081e-05,-0.0151152954505482,0.862381950934325,-0.415679595494441,5.89367754825847e-07,0.0548294235642189,0.529202546936904,-0.400079340932444,1.67238187047094e-06,-0.0363905443023822,0.676354572705716,-0.143333662501788,0.0984927144080583,0.374797457621153,8.13159670690526e-06
"MMT00033346","MMT00033346","1500034J20Rik",66541,"turquoise",0.0597532659359468,0.492822212087258,0.00322105830195378,0.970535065913308,0.180213785127605,0.0371899324074314,0.190314332290976,0.0276243842427958,0.0222067812212528,0.798966275870356,-0.256736605654406,0.00274933597378949,-0.802721642663168,2.00000098400743e-31,0.325142247249558,0.000126476019076898,-0.251677822139497,0.00335209105421608,0.00196883289282218,0.981987379870642,0.421962357881951,3.81425355559647e-07,-0.453731093943054,3.67357409022849e-08,0.175926334423155,0.0420219767561448,0.0423723235559122,0.626883324775283,0.816269226715905,2.94638166480862e-33,-0.00169614353595941,0.984481846660575,0.60495103840847,9.842434125377e-15,-0.0464111826657007,0.594378302602362,0.123408008080102,0.15543198473264,-0.488017433726674,2.21588087652663e-09
"MMT00077611","MMT00077611","BC017647",216971,"turquoise",-0.0596258206307805,0.493746852295793,-0.0415364389596827,0.633703847855064,-0.248402906300371,0.00380325318613878,-0.193220792871816,0.0252954430041058,-0.0693655499385522,0.425798703147872,0.406380604489869,1.10442027522297e-06,0.707149975418224,1.308140205495e-21,-0.306670399360187,0.000313420989353395,0.21851761478796,0.0111948092447979,0.0452621348805491,0.603548285508164,-0.614039170191536,3.03120227029728e-15,0.459495160138691,2.34058493953755e-08,-0.16082423266598,0.0634056279431967,0.0475514248653775,0.585341350470821,-0.723727630982733,5.17081002619848e-23,-0.0444101968127856,0.610387490442887,-0.498341867922035,8.93769993257494e-10,0.0723008990302731,0.406431577397822,-0.135163660468811,0.11943995646345,0.601473844825829,1.52943542784889e-14
"MMT00037263","MMT00037263","1200013I08Rik",74132,"turquoise",-0.0594777192073156,0.494822508705226,-0.143876029810021,0.0972119730422757,0.138255105312112,0.111141081734671,0.142315909317367,0.1009319442639,-0.0848173194630121,0.329862826718414,-0.183944288580332,0.0333744693662179,-0.719383895446961,1.23292784051567e-22,0.300653986837839,0.000415961381784032,-0.210209656662781,0.0147745249472091,0.00929047754064639,0.915154082322154,0.332402422913474,8.71034243345726e-05,-0.477288202440067,5.5168685690244e-09,0.18598905084262,0.0314274014908757,0.097899424365393,0.260438101193183,0.725356762230626,3.7167456866935e-23,0.00175579133175289,0.983936195849654,0.712367002419734,4.85045038913907e-22,-0.0910586748432247,0.295385291138389,0.178480960013735,0.0390833875331732,-0.4536466932616,3.69767307661111e-08
"MMT00076997","MMT00076997","Tbc1d15",66687,"turquoise",0.0586836233336787,0.50061105767876,-0.00873752294857417,0.920186764347555,0.123974313626563,0.153529915655692,0.209556004643462,0.0150944285298624,-0.0709190188918357,0.415483529856361,-0.357755667720725,2.19715221441002e-05,-0.72610425626749,3.19171348197092e-23,0.633071848960886,2.26649874821752e-16,0.0643875847367706,0.459831227562774,0.122096771536545,0.159903876786719,0.526541989374491,6.37784265603805e-11,-0.594458962516719,3.66221174187129e-14,0.140581993139344,0.105196897953622,0.0625520549949143,0.472749773778293,0.503045652292107,5.85030660635268e-10,0.122325092407743,0.159118363879182,0.636015722165133,1.49327764047774e-16,-0.0597877653322699,0.49257207020615,0.170267224655822,0.0491939080410086,-0.488367201413125,2.1498146094018e-09
"MMT00082073","MMT00082073","Myo9b",17925,"turquoise",0.058109696838398,0.504816674107358,0.279785503763579,0.00106017625511411,0.191052108299037,0.0270165366445033,-0.306322115244512,0.000318651519211903,0.491460127191708,1.64252945210039e-09,0.15476231041215,0.0741813954816388,0.610492140308825,4.82162676343095e-15,-0.529874476611881,4.59313184700639e-11,-0.11770947513884,0.175566053624714,-0.206726660184935,0.0165496760254109,-0.371951478704045,9.63779312663772e-06,0.455094923782275,3.30442055054843e-08,-0.0884234748204421,0.309639925195592,-0.0577708745123755,0.507308109058322,-0.415307665055387,6.04579962322996e-07,-0.174327083764299,0.0439540162585588,-0.643290402253446,5.22237068568854e-17,0.0119008764785672,0.891444376095147,-0.116485009853402,0.180132771863511,0.298123175429024,0.00046771169958758
"MMT00057673","MMT00057673","Vps4a",116733,"turquoise",0.0570834133736211,0.51238271048625,-0.0166384027329245,0.848672723525811,-0.00266731804470448,0.975598733489038,0.0736328736660625,0.397817654808971,-0.0132361380673068,0.879352126083062,-0.309269118510089,0.00027683101389482,-0.621533788057317,1.1149740606297e-15,0.62575129006167,6.27596464849188e-16,0.339378309469989,6.03326154871291e-05,0.0193786832267841,0.824124154589461,0.194656933262145,0.0242080757808036,-0.65977385776902,4.33732861187745e-18,0.19573278163876,0.0234199747279161,0.102429047834896,0.238918642394136,0.358338715156829,2.12565444907323e-05,0.188323653869641,0.0293229598409865,0.538405029456049,1.94987505348685e-11,-0.0961535430315206,0.269076016151785,-0.0180810676983548,0.835729070676065,-0.439398856797151,1.08756191180394e-07
"MMT00078861","MMT00078861",NA,NA,"turquoise",0.057077181524076,0.512428831223074,0.0711095157144437,0.414228737857749,0.0418656088332945,0.631014221973712,-0.0349349812442279,0.688615004376714,0.151038969928039,0.0815030861715473,0.0612615998333303,0.481948986613288,0.602706218789898,1.30903512669971e-14,-0.395546436065525,2.24233190218263e-06,0.0716132946969872,0.41092107246621,-0.155701254787091,0.0724215111619566,-0.481556682965488,3.85233522293559e-09,0.426526624845174,2.76503615969801e-07,-0.427046971676602,2.66466448759517e-07,-0.109036286689834,0.209804173826174,-0.473176737801709,7.76099836329825e-09,-0.0298014779968149,0.73248558516323,-0.434351612591475,1.57526755486862e-07,0.0169514443793329,0.845860546198442,-0.174530408649274,0.0437043409231504,0.347439713736198,3.90360795605266e-05
"MMT00010898","MMT00010898",NA,224916,"turquoise",-0.0558005849787703,0.521921596797824,-0.0571045916619734,0.512225989983054,-0.066595213918187,0.444556031505779,-0.104370316639662,0.230086686070113,-0.0183280741635841,0.833517219908002,0.0732868476531799,0.400044891135622,0.399641745657989,1.72073133041932e-06,-0.229294364681678,0.00769857486639306,0.0744260743922262,0.392740086763056,0.011143004683375,0.898319034323724,-0.278267497533995,0.00113173465327839,0.268377104374214,0.00171672221845699,-0.097904677807737,0.26041239886618,-0.029366834119368,0.736242402565758,-0.362411554468868,1.68400793269108e-05,-0.00835435511219298,0.923676009435466,-0.242264403782141,0.00479818059535102,0.0471020688868283,0.588895171508303,-0.231756787531035,0.0070508739706722,0.290159172074442,0.00067179997668384
